paper_id	venue	authors	year	title	index_keys	author_keys	abstract
7BEA1245	Knowledge Discovery and Data Mining	rakesh agrawal + ramakrishnan srikant + johannes gehrke + alexandre evfimievski	2002	Privacy preserving mining of association rules	 + association rule + Rule learning + Cryptanalysis and other attacks + Computing / technology policy + Symbolic and algebraic manipulation + Computing methodologies + Information systems applications + Data mining + Knowledge representation and reasoning + Computer crime + Information systems + Theory of computation + Security and privacy + Intrusion/anomaly detection and malware mitigation + Symbolic and algebraic algorithms + Machine learning + Machine learning approaches + Cryptography + Social and professional topics + Design and analysis of algorithms + Artificial intelligence	No keyword found	"We present a framework for mining association rules from transactions consisting of categorical items where the data has been randomized to preserve privacy of individual transactions. While it is feasible to recover association rules and preserve privacy using a straightforward ""uniform"" randomization, the discovered rules can unfortunately be exploited to find privacy breaches. We analyze the nature of privacy breaches and propose a class of randomization operators that are much more effective than uniform randomization in limiting the breaches. We derive formulae for an unbiased support estimator and its variance, which allow us to recover itemset supports from randomized datasets, and show how to incorporate these formulae into mining algorithms. Finally, we present experimental results that validate the algorithm by applying it on real datasets."
597EDFC2	Knowledge Discovery and Data Mining	yulan liang + kingip lin + arpad kelemen	2002	Adaptive Generalized Estimation Equation with Bayes Classifier for the Job Assignment Problem	data mining + gibbs sampling + naive bayes classifier + assignment problem + multi layer perceptron + naive bayes + bayes classifier + generalized estimating equation + naive bayes algorithm + nearest neighbor + support vector machine		We propose combining advanced statistical approaches with data mining techniques to build classifiers to enhance decision-making models for the job assignment problem. Adaptive Generalized Estimation Equation (AGEE) approaches with Gibbs sampling under Bayesian framework and adaptive Bayes classifiers based on the estimations of AGEE models which uses modified Naive Bayes algorithm are proposed. The proposed classifiers have several important features. Firstly, it accounts for the correlation among the outputs and the indeterministic subjective noise into the estimation of parameters. Secondly, it reduces the number of attributes used to predict the class. Moreover, it drops the assumption of independence made by the Naive Bayes classifier. We apply our techniques to the problem of assigning jobs to Navy officers, with the goal of enhancing happiness for both the Navy and the officers. The classification results were compared with nearest neighbor, Multi-Layer Perceptron and Support Vector Machine approaches.
7819347A	Knowledge Discovery and Data Mining	jiuyong li + hong shen + rodney topor	2002	Construct robust rule sets for classification	 + association rule + Rule learning + data mining + classification rule + Information systems applications + Computing methodologies + Relational database query languages + relational database + Data mining + Knowledge representation and reasoning + association rule mining + Information systems + Machine learning + Machine learning approaches + Data management systems + Relational database model + Database design and models + Artificial intelligence + Query languages	+association rule+classification rule	We study the problem of computing classification rule sets from relational databases so that accurate predictions can be made on test data with missing attribute values. Traditional classifiers perform badly when test data are not as complete as the training data because they tailor a training database too much. We introduce the concept of one rule set being more robust than another, that is, able to make more accurate predictions on test data with missing attribute values. We show that the optimal class association rule set is as robust as the complete class association rule set. We then introduce the k-optimal rule set, which provides predictions exactly the same as the optimal class association rule set on test data with up to k missing attribute values. This leads to a hierarchy of k-optimal rule sets in which decreasing size corresponds to decreasing robustness, and they all more robust than a traditional classification rule set. We introduce two methods to find k-optimal rule sets, i.e. an optimal association rule mining approach and a heuristic approximate approach. We show experimentally that a k-optimal rule set generated by the optimal association rule mining approach performs better than that by the heuristic approximate approach and both rule sets perform significantly better than a typical classification rule set (C4.5Rules) on incomplete test data.
7CC64163	Knowledge Discovery and Data Mining	jaideep vaidya + chris clifton	2002	Privacy preserving association rule mining in vertically partitioned data	 + association rule + Parallel and distributed DBMSs + data mining + Information systems applications + machine learning + Data mining + association rule mining + Information systems + Database management system engines + evaluation + Theory and algorithms for application domains + Theory of computation + Database and storage security + transaction data + Security and privacy + Data management systems + clustering + Theory of database privacy and security + Database theory	+Categories and Subject Descriptors H.2.8 [Database Management+Database Applications-- Data mining+H.2.4 [Database Management+Systems-- Distributed atabases+H.2.7 [Database Management+Database Administration--Security+integrity+and protec	Privacy considerations often constrain data mining projects. This paper addresses the problem of association rule mining where transactions are distributed across sources. Each site holds some attributes of each transaction, and the sites wish to collaborate to identify globally valid association rules. However, the sites must not reveal individual transaction data. We present a two-party algorithm for efficiently discovering frequent itemsets with minimum support levels, without either site revealing individual transaction values.
7D280A3E	Knowledge Discovery and Data Mining	vincent s m tseng + chingpin kao	2002	Efficiently Mining Gene Expression Data via Integrated Clustering and Validation Techniques	microarray data + data mining		In recent years, the microarray techniques have received extensive attentions due to its wide applications in biomédical industry. The main advantage of microarray technique is it allows simultaneous studies of the expressions of thousands of genes in a single experiment. Analyzing the microarray data is a challenge that arises the applications of various clustering methods used for data mining. Although a number of clustering methods have been proposed, they can not meet the requirements of automation, high quality and high efficiency at the same time in analyzing gene expression data. In this paper, we propose an automatic and efficient clustering approach for mining gene expression data produced via microarray techniques. Through performance experiments on real data sets, the proposed method is shown to achieve higher efficiency, clustering quality and automation than other clustering methods.
7D50713A	Knowledge Discovery and Data Mining	mingyen thomas su + ke wang	2002	"Item selection by ""hub-authority"" profit ranking"	profitability +  + web pages + Symbolic and algebraic manipulation + Information systems applications + Computing methodologies + machine learning + Data mining + Information systems + evaluation + Theory of computation + Algebraic algorithms + Mathematical analysis + Symbolic and algebraic algorithms + clustering + Mathematics of computing + Mathematical optimization + Design and analysis of algorithms	No keyword found	"A fundamental problem in business and other applications is ranking items with respect to some notion of profit based on historical transactions. The difficulty is that the profit of one item not only comes from its own sales, but also from its influence on the sales of other items, i.e., the ""cross-selling effect"". In this paper, we draw an analogy between this influence and the mutual reinforcement of hub/authority web pages. Based on this analogy, we present a novel approach to the item ranking problem.We apply this ranking approach to solve two selection problems. In size-constrained selection, the maximum number of items that can be selected is fixed. In cost-constrained selection, there is no maximum number of items to be selected, but there is some cost associated with the selection of each item. In both cases, the question is what items should be selected to maximize the profit. Empirically, we show that this method finds profitable items in the presence of cross-selling effect."
06D0B1FC	Knowledge Discovery and Data Mining	shihfu chang + ana b benitez	2002	Multimedia Knowledge Integration, Summarization And Evaluation	bayesian network + bayesian learning + graph theory + knowledge integration		"
This paper presents new methods for automatically integrating, summarizing and evaluating multimedia knowledge. These are essential for multimedia applications to efficiently and coherently deal with multimedia knowledge at different abstraction levels such as perceptual and semantic knowledge (e.g., image clusters and word senses, respectively). The proposed methods include automatic techniques (1) for interrelating the concepts in the multimedia knowledge using probabilistic Bayesian learning, (2) for reducing the size of multimedia knowledge by clustering the concepts and collapsing the relationships among the clusters, and (3) for evaluating the quality of multimedia knowledge using notions from information and graph theory. Experiments show the potential of knowledge integration techniques for improving the knowledge quality, the importance of good concept distance measures for clustering and summarizing knowledge, and the usefulness of automatic measures for comparing the effects of different processing techniques on multimedia knowledge.
"
5B62F8FC	Knowledge Discovery and Data Mining	ahhwee tan + hong pan	2002	Adding Personality to Information Clustering	self organization + ease of use + information management		This article presents a new information management method called user-configurable clustering that integrates the flexibility of clustering systems in handling novel data and the ease of use of categorization systems in providing structure. Based on a predictive self-organizing network that performs synchronized clustering of information and preference vectors, a user can influence the clustering of information vectors by encoding his/her preferences as preference vectors. We illustrate a sample session to show how a user may create and personalize an information portfolio according to his/her preferences and how the system discovers novel information groupings while organizing familiar information according to user-defined themes.
790C3BCD	Knowledge Discovery and Data Mining	sholom m weiss + naval k verma	2002	A system for real-time competitive market intelligence	 + text analysis + Rule learning + Learning paradigms + Computing methodologies + Knowledge representation and reasoning + Logical and relational learning + Inductive logic learning + document retrieval + Supervised learning + Classification and regression trees + Machine learning + Machine learning approaches + lifetime value + Supervised learning by classification + Artificial intelligence + real time + competitive analysis	No keyword found	A method is described for real-time market intelligence and competitive analysis. News stories are collected online for a designated group of companies. The goal is to detect critical differences in the text written about a company versus the text for its competitors. A solution is found by mapping the task into a non-stationary text categorization model. The overall design consists of the following components: (a) a real-time crawler that monitors newswires for stories about the competitors (b) a conditional document retriever that selects only those documents that meet the indicated conditions (c) text analysis techniques that convert the documents to a numerical format (d) rule induction methods for finding patterns in data (e) presentation techniques for displaying results. The method is extended to combine text with numerical measures, such as those based on stock prices and market capitalizations, that allow for more objective evaluations and projections.
7A955FF9	Knowledge Discovery and Data Mining	matthew r richardson + pedro domingos	2002	Mining knowledge-sharing sites for viral marketing	 + social networks + data mining + direct marketing + Information systems applications + Computing methodologies + Law, social and behavioral sciences + Data mining + linear models + probabilistic model + Information systems + social network + Logical and relational learning + Applied computing + Inductive logic learning + viral marketing + Machine learning + Machine learning approaches + linear model	eol>Probabilistic models + linear models + direct marketing + viral marketing + social networks + knowledge sharing	Viral marketing takes advantage of networks of influence among customers to inexpensively achieve large changes in behavior. Our research seeks to put it on a firmer footing by mining these networks from data, building probabilistic models of them, and using these models to choose the best viral marketing plan. Knowledge-sharing sites, where customers review products and advise each other, are a fertile source for this type of data mining. In this paper we extend our previous techniques, achieving a large reduction in computational cost, and apply them to data from a knowledge-sharing site. We optimize the amount of marketing funds spent on each customer, rather than just making a binary decision on whether to market to him. We take into account the fact that knowledge of the network is partial, and that gathering that knowledge can itself have a cost. Our results show the robustness and utility of our approach.
5EF1F7E4	Knowledge Discovery and Data Mining	yuxin ding + dityan yeung	2002	User Profiling for Intrusion Detection Using Dynamic and Static Behavioral Models	network security + instance based learning + cross entropy + maximum likelihood + hidden markov model + behavior modeling + hypothesis test + intrusion detection + anomaly detection		Intrusion detection has emerged as an important approach to network security. In this paper, we adopt an anomaly detection approach by detecting possible intrusions based on user profiles built from normal usage data. In particular, user profiles based on Unix shell commands are modeled using two different types of behavioral models. The dynamic modeling approach is based on hidden Markov models (HMM) and the principle of maximum likelihood, while the static modeling approach is based on event occurrence frequency distributions and the principle of minimum cross entropy. The novelty detection approach is adopted to estimate the model parameters using normal training data only. To determine whether a certain behavior is similar enough to the normal model and hence should be classified as normal, we use a scheme that can be justified from the perspective of hypothesis testing. Our experimental results show that static modeling outperforms dynamic modeling for this application. Moreover, the static modeling approach based on cross entropy is similar in performance to instance-based learning reported previously by others for the same dataset but with much higher computational and storage requirements than our method.
7AB88390	Knowledge Discovery and Data Mining	hichem frigui	2002	SyMP: an efficient clustering approach to identify clusters of arbitrary shapes in large data sets	Cluster analysis +  + gaussian mixture model + Retrieval tasks and goals + gaussian mixture models + Learning paradigms + Computing methodologies + Multimedia databases + Information systems applications + Clustering and classification + Information retrieval + Clustering + Data mining + Unsupervised learning + Information systems + Machine learning + clustering + oscillations + Multimedia information systems	+Gaussian Mixture Models+large datasets	We propose a new clustering algorithm, called SyMP, which is based on synchronization of pulse-coupled oscillators. SyMP represents each data point by an Integrate-and-Fire oscillator and uses the relative similarity between the points to model the interaction between the oscillators. SyMP is robust to noise and outliers, determines the number of clusters in an unsupervised manner, identifies clusters of arbitrary shapes, and can handle very large data sets. The robustness of SyMP is an intrinsic property of the synchronization mechanism. To determine the optimum number of clusters, SyMP uses a dynamic resolution parameter. To identify clusters of various shapes, SyMP models each cluster by multiple Gaussian components. The number of components is automatically determined using a dynamic intra-cluster resolution parameter. Clusters with simple shapes would be modeled by few components while clusters with more complex shapes would require a larger number of components. The scalable version of SyMP uses an efficient incremental approach that requires a simple pass through the data set. The proposed clustering approach is empirically evaluated with several synthetic and real data sets, and its performance is compared with CURE.
81757AD8	Knowledge Discovery and Data Mining	ashish sureka + peter r wurman + neeraj r joshi + h s shah	2002	Mining eBay: Bidding Strategies and Shill Detection	association rule + cross correlation		Millions of people participate in online auctions on websites such as eBay. The data available in these public markets offer interesting opportunities to study Internet auctions. We explore techniques for identifying common bidding patterns on eBay using data from eBay video game console auctions. The analysis reveals that there are certain bidding behaviors that appear frequently in the data, some of which have been previously identified and others which are new. We propose new attributes of bidding engagements and rules for classifying strategies. In addition, we suggest economic motivations that might lead to the identified behaviors. We then apply a clustering algorithm to look at each bidder’s behavior across several engagements, and find a few natural clusters. Finally, we apply association rule analysis to the data and find cases of likely shill behavior, but find no cross-correlation with any particular bidding behavior.
80F79801	Knowledge Discovery and Data Mining	andrew storey + marcdavid cohen	2002	Exploiting response models: optimizing cross-sell and up-sell opportunities in banking	profitability +  + Operations research + Approximation + data mining + assignment problem + Functional analysis + Business process management + cross selling + strategic planning + Marketing + Theory of computation + Enterprise computing + Applied computing + Mathematical analysis + return on investment + Approximation algorithms analysis + Mathematics of computing + expected value + Mathematical optimization + Design and analysis of algorithms + constrained optimization + customer behavior	+Cross-selling+Up-selling+Profit Optimization+Assignment Problems+Constrained Optimization. Response Models	The banking industry regularly mounts campaigns to improve customer value by offering new products to existing customers. In recent years this approach has gained significant momentum because of the increasing availability of customer data and the improved analysis capabilities in data mining. Typically, response models based on historical data are used to estimate the probability of a customer purchasing an additional product and the expected return from that additional purchase. Even with these computational improvements and accurate models of customer behavior, the problem of efficiently using marketing resources to maximize the return on marketing investment is a challenge. This problem is compounded because of the capability to launch multiple campaigns through several distribution channels over multiple time periods. The combination of alternatives creates a complicated array of possible actions. This paper presents a solution that answers the question of what products, if any, to offer to each customer in a way that maximizes the marketing return on investment. The solution is an improvement over the usual approach of picking the customers that have the largest expected value for a particular product because it is a global maximization from the viewpoint of the bank and allows for the effective implementation of business constraints across customers and business units. The approach accounts for limited resources, multiple sequential campaigns, and other business constraints. Furthermore, the solution provides insight into the cost of these constraints, in terms of decreased profits, and thus is an effective tool for both tactical campaign execution and strategic planning.
5F82C7A4	Knowledge Discovery and Data Mining	william perrizo + qin ding	2002	Association Rule Mining on Remotely Sensed Images Using P-trees	association rule + association rule mining + precision agriculture + data mining + tree structure + spatial data		Association Rule Mining, originally proposed for market basket data, has potential applications in many areas. Remote Sensed Imagery (RSI) data is one of the promising application areas. Extracting interesting patterns and rules from datasets composed of images and associated ground data, can be of importance in precision agriculture, community planning, resource discovery and other areas. However, in most cases the image data sizes are too large to be mined in a reasonable amount of time using existing algorithms. In this paper, we propose an approach to derive association rules on RSI data using Peano Count Tree (P-tree) structure. P-tree structure, proposed in our previous work, provides a lossless and compressed representation of image data. Based on P-trees, an efficient association rule mining algorithm P-ARM with fast support calculation and significant pruning techniques are introduced to improve the efficiency of the rule mining process. P-ARM algorithm is implemented and compared with FP-growth and Apriori algorithms. Experimental results showed that our algorithm is superior for association rule mining on RSI spatial data.
7665CFFE	Knowledge Discovery and Data Mining	ramesh c agarwal + vipin kumar + mahesh v joshi	2002	Predicting rare classes: can boosting make any weak learner strong?	semi supervised learning +  + boosting + Symbolic and algebraic manipulation + Computing methodologies + classification + Complexity classes + ensemble learning + Theory of computation + satisfiability + Mathematical analysis + Symbolic and algebraic algorithms + Computational complexity and cryptography + Mathematics of computing + Design and analysis of algorithms + Mathematical optimization	No keyword found	Boosting is a strong ensemble-based learning algorithm with the promise of iteratively improving the classification accuracy using any base learner, as long as it satisfies the condition of yielding weighted accuracy > 0.5. In this paper, we analyze boosting with respect to this basic condition on the base learner, to see if boosting ensures prediction of rarely occurring events with high recall and precision. First we show that a base learner can satisfy the required condition even for poor recall or precision levels, especially for very rare classes. Furthermore, we show that the intelligent weight updating mechanism in boosting, even in its strong cost-sensitive form, does not prevent cases where the base learner always achieves high precision but poor recall or high recall but poor precision, when mapped to the original distribution. In either of these cases, we show that the voting mechanism of boosting falls to achieve good overall recall and precision for the ensemble. In effect, our analysis indicates that one cannot be blind to the base learner performance, and just rely on the boosting mechanism to take care of its weakness. We validate our arguments empirically on variety of real and synthetic rare class problems. In particular, using AdaCost as the boosting algorithm, and variations of PNrule and RIPPER as the base learners, we show that if algorithm A achieves better recall-precision balance than algorithm B, then using A as the base learner in AdaCost yields significantly better performance than using B as the base learner.
7A00BA42	Knowledge Discovery and Data Mining	junichi takeuchi + kenji yamanishi	2002	A unifying framework for detecting outliers and change points from non-stationary time series data	 + Probabilistic computation + change point detection + data mining + Probabilistic reasoning algorithms + moving average + Data mining + outlier detection + probabilistic model + Information systems + Theory of computation + auto regressive + Sequential Monte Carlo methods + Probability and statistics + time series data + Mathematics of computing + Markov-chain Monte Carlo methods + Probabilistic algorithms + data analysis + Information systems applications + time series + classification + Models of computation + change detection + expectation maximization	No keyword found	We are concerned with the issues of outlier detection and change point detection from a data stream. In the area of data mining, there have been increased interest in these issues since the former is related to fraud detection, rare event discovery, etc., while the latter is related to event/trend by change detection, activity monitoring, etc. Specifically, it is important to consider the situation where the data source is non-stationary, since the nature of data source may change over time in real applications. Although in most previous work outlier detection and change point detection have not been related explicitly, this paper presents a unifying framework for dealing with both of them on the basis of the theory of on-line learning of non-stationary time series. In this framework a probabilistic model of the data source is incrementally learned using an on-line discounting learning algorithm, which can track the changing data source adaptively by forgetting the effect of past data gradually. Then the score for any given data is calculated to measure its deviation from the learned model, with a higher score indicating a high possibility of being an outlier. Further change points in a data stream are detected by applying this scoring method into a time series of moving averaged losses for prediction using the learned model. Specifically we develop an efficient algorithms for on-line discounting learning of auto-regression models from time series data, and demonstrate the validity of our framework through simulation and experimental applications to stock market data analysis.
0428CA75	Knowledge Discovery and Data Mining	christopher m b taylor + john l pfaltz	2002	Closed Set Mining of Biological Data	data mining + biological data		"

"
5CAC2044	Knowledge Discovery and Data Mining	liu zongtian + mongli lee + wynne hsu + xie zhipeng	2002	SNNB: A Selective Neighborhood Based Naïve Bayes for Lazy Learning	classification + naive bayes + bayes classifier		Naïve Bayes is a probability-based classification method which is based on the assumption that attributes are conditionally mutually independent given the class label. Much research has been focused on improving the accuracy of Naïve Bayes via eager learning. In this paper, we propose a novel lazy learning algorithm, Selective Neighbourhood based Naïve Bayes (SNNB). SNNB computes different distance neighborhoods of the input new object, lazily learns multiple Naïve Bayes classifiers, and uses the classifier with the highest estimated accuracy to make decision. The results of our experiments on 26 datasets show that our proposed SNNB algorithm is efficient and it outperforms Naïve Bayes, and state-of-the-art classification methods NBTree, CBA, and C4.5 in terms of accuracy.
77C31EF3	Knowledge Discovery and Data Mining	bing liu + tong heng phang + haoran wu + xiaoli li	2002	A refinement approach to handling model misfit in text categorization	 + Probabilistic computation + data fitting + Probabilistic algorithms + Statistical graphics + data mining + information retrieval + Computing methodologies + Probabilistic reasoning algorithms + machine learning + Language resources + Statistical paradigms + Models of computation + Theory of computation + Natural language processing + Sequential Monte Carlo methods + Probability and statistics + bayesian classifier + Mathematics of computing + Artificial intelligence + Markov-chain Monte Carlo methods	+naïve Bayesian classifier+Rocchio algorithm	Text categorization or classification is the automated assigning of text documents to pre-defined classes based on their contents. This problem has been studied in information retrieval, machine learning and data mining. So far, many effective techniques have been proposed. However, most techniques are based on some underlying models and/or assumptions. When the data fits the model well, the classification accuracy will be high. However, when the data does not fit the model well, the classification accuracy can be very low. In this paper, we propose a refinement approach to dealing with this problem of model misfit. We show that we do not need to change the classification technique itself (or its underlying model) to make it more flexible. Instead, we propose to use successive refinements of classification on the training data to correct the model misfit. We apply the proposed technique to improve the classification performance of two simple and efficient text classifiers, the Rocchio classifier and the naïve Bayesian classifier. These techniques are suitable for very large text collections because they allow the data to reside on disk and need only one scan of the data to build a text classifier. Extensive experiments on two benchmark document corpora show that the proposed technique is able to improve text categorization accuracy of the two techniques dramatically. In particular, our refined model is able to improve the naïve Bayesian or Rocchio classifier's prediction performance by 45% on average.
7981DB48	Knowledge Discovery and Data Mining	kevin chenchuan chang + jiawei han + hwanjo yu	2002	PEBL: positive example based learning for Web page classification using SVM	 + web pages + support vector machine + web mining + Supervised learning + Classification and regression trees + Learning paradigms + Machine learning + Machine learning approaches + Computing methodologies + Supervised learning by classification + Information systems	+and evaluation+1.7.m [Comput ing Methodologies	"Web page classification is one of the essential techniques for Web mining. Specifically, classifying Web pages of a user-interesting class is the first step of mining interesting information from the Web. However, constructing a classifier for an interesting class requires laborious pre-processing such as collecting positive and negative training examples. For instance, in order to construct a ""homepage"" classifier, one needs to collect a sample of homepages (positive examples) and a sample of non-homepages (negative examples). In particular, collecting negative training examples requires arduous work and special caution to avoid biasing them. We introduce in this paper the Positive Example Based Learning (PEBL) framework for Web page classification which eliminates the need for manually collecting negative training examples in pre-processing. We present an algorithm called Mapping-Convergence (M-C) that achieves classification accuracy (with positive and unlabeled data) as high as that of traditional SVM (with positive and negative data). Our experiments show that when the M-C algorithm uses the same amount of positive examples as that of traditional SVM, the M-C algorithm performs as well as traditional SVM."
00AA3F32	Knowledge Discovery and Data Mining	lawrence b holder + istvan jonyer + diane j cook	2002	Concept Formation Using Graph Grammars	concept formation + machine learning + graph representation		"
Recognizing the expressive power of graph representation and the ability of certain graph grammars to generalize, we attempt to use graph grammar learning for concept formation. In this paper we describe our initial progress toward that goal, and focus on how certain graph grammars can be learned from examples. We also establish grounds for using graph grammars in machine learning tasks. Several examples are presented to highlight the validity of the approach.
"
75888E7D	Knowledge Discovery and Data Mining	daniel s weld + corin r anderson + pedro domingos	2002	Relational Markov models and their application to adaptive web navigation	 + sparse data + state space + web mining + web navigation + Information systems applications + Computing methodologies + e commerce + Data mining + probabilistic model + Information systems + difference set + personalization + Logical and relational learning + Inductive logic learning + markov model + Machine learning + Machine learning approaches + markov models + shrinkage	Markov models + relational probabilistic models + Web mining + personalization + shrinkage	Relational Markov models (RMMs) are a generalization of Markov models where states can be of different types, with each type described by a different set of variables. The domain of each variable can be hierarchically structured, and shrinkage is carried out over the cross product of these hierarchies. RMMs make effective learning possible in domains with very large and heterogeneous state spaces, given only sparse data. We apply them to modeling the behavior of web site users, improving prediction in our PROTEUS architecture for personalizing web sites. We present experiments on an e-commerce and an academic web site showing that RMMs are substantially more accurate than alternative methods, and make good predictions even when applied to previously-unvisited parts of the site.
7767905F	Knowledge Discovery and Data Mining	geneva g belford + rueyhsia li	2002	Instability of decision tree classification algorithms	Trees +  + association rule + tree structure + classification rule + data mining + Game tree search + decision tree classifier + Computing methodologies + confidence level + Record storage systems + Graph theory + Search methodologies + Information systems + decision tree + Information storage systems + B-trees + Discrete mathematics + Mathematics of computing + Directory structures + Discrete space search + Artificial intelligence	No keyword found	The instability problem of decision tree classification algorithms is that small changes in input training samples may cause dramatically large changes in output classification rules. Different rules generated from almost the same training samples are against human intuition and complicate the process of decision making. In this paper, we present fundamental theorems for the instability problem of decision tree classifiers. The first theorem gives the relationship between a data change and the resulting tree structure change (i.e. split change). The second theorem, Instability Theorem, provides the cause of the instability problem. Based on the two theorems, algorithmic improvements can be made to lessen the instability problem. Empirical results illustrate the theorem statements. The trees constructed by the proposed algorithm are more stable, noise-tolerant, informative, expressive, and concise. Our proposed sensitivity measure can be used as a metric to evaluate the stability of splitting predicates. The tree sensitivity is an indicator of the confidence level in rules and the effective lifetime of rules.
7BB3D075	Knowledge Discovery and Data Mining	r douglas martin + kjell konis + ruben h zamar + fatemah alqallaf	2002	Scalable robust covariance and correlation estimates for data mining	robust estimator +  + Statistical graphics + data mining + Symbolic and algebraic manipulation + correlation matrix + outliers + principal component + Data mining + outlier detection + Information systems + Statistical paradigms + Theory of computation + Semantics and reasoning + Mathematical analysis + Computations on matrices + Probability and statistics + Program reasoning + Mathematics of computing + mahalanobis distance + Information systems applications + Computing methodologies + Program verification + Numerical analysis + Symbolic and algebraic algorithms + Design and analysis of algorithms + robust statistics	+Outliers+Robust Statistics+Robust Estima- tors+Scalable Algorithm	Covariance and correlation estimates have important applications in data mining. In the presence of outliers, classical estimates of covariance and correlation matrices are not reliable. A small fraction of outliers, in some cases even a single outlier, can distort the classical covariance and correlation estimates making them virtually useless. That is, correlations for the vast majority of the data can be very erroneously reported; principal components transformations can be misleading; and multidimensional outlier detection via Mahalanobis distances can fail to detect outliers. There is plenty of statistical literature on robust covariance and correlation matrix estimates with an emphasis on affine-equivariant estimators that possess high breakdown points and small worst case biases. All such estimators have unacceptable exponential complexity in the number of variables and quadratic complexity in the number of observations. In this paper we focus on several variants of robust covariance and correlation matrix estimates with quadratic complexity in the number of variables and linear complexity in the number of observations. These estimators are based on several forms of pairwise robust covariance and correlation estimates. The estimators studied include two fast estimators based on coordinate-wise robust transformations embedded in an overall procedure recently proposed by [14]. We show that the estimators have attractive robustness properties, and give an example that uses one of the estimators in the new Insightful Miner data mining product.
77DF94B9	Knowledge Discovery and Data Mining	gediminas adomavicius + alexander tuzhilin	2002	Handling very large numbers of association rules in the analysis of microarray data	 + Triggers and rules + association rule + Rule learning + microarray data + data mining + association rules + Computing methodologies + Information systems applications + Knowledge representation and reasoning + Data mining + Database management system engines + Information systems + bioinformatics + weed management + Machine learning + Machine learning approaches + Data management systems + Artificial intelligence	No keyword found	The problem of analyzing microarray data became one of important topics in bioinformatics over the past several years, and different data mining techniques have been proposed for the analysis of such data. In this paper, we propose to use association rule discovery methods for determining associations among expression levels of different genes. One of the main problems related to the discovery of these associations is the scalability issue. Microarrays usually contain very large numbers of genes that are sometimes measured in 10,000s. Therefore, analysis of such data can generate a very large number of associations that can often be measured in millions. The paper addresses this problem by presenting a method that enables biologists to evaluate these very large numbers of discovered association rules during the post-analysis stage of the data mining process. This is achieved by providing several rule evaluation operators, including rule grouping, filtering, browsing, and data inspection operators, that allow biologists to validate multiple individual gane regulation patterns at a time. By iteratively applying these operators, biologists can explore a significant part of all the initially generated rules in an acceptable period of time and thus answer biological questions that are of a particular interest to him or her. To validate our method, we tested our system on the microarray data pertaining to the studies of environmental hazards and their influence of gane expression processes. As a result, we managed to answer several questions that were of interest to the biologists that had collected this data.
806F6C2A	Knowledge Discovery and Data Mining	william w cohen + jacob richman	2002	Learning to match and cluster large high-dimensional data sets for data integration	 + Cluster analysis + Personal computers and PC applications + Retrieval tasks and goals + Learning paradigms + Information systems applications + Computing methodologies + Clustering and classification + Information retrieval + Computers in other domains + data integrity + Clustering + Data mining + Unsupervised learning + Information systems + Applied computing + information extraction + high dimensional data + Machine learning + text mining + clustering	Learning + clustering + text mining + large datasets	Part of the process of data integration is determining which sets of identifiers refer to the same real-world entities. In integrating databases found on the Web or obtained by using information extraction methods, it is often possible to solve this problem by exploiting similarities in the textual names used for objects in different databases. In this paper we describe techniques for clustering and matching identifier names that are both scalable and adaptive, in the sense that they can be trained to obtain better performance in a particular domain. An experimental evaluation on a number of sample datasets shows that the adaptive method sometimes performs much better than either of two non-adaptive baseline systems, and is nearly always competitive with the best baseline system.
771FB04D	Knowledge Discovery and Data Mining	richard maclin + ayhan demiriz + kristin p bennett	2002	Exploiting unlabeled data in ensemble methods	 + Machine learning theory + Emerging technologies + neural network + Theory of computation + Theory and algorithms for application domains + decision tree + Mathematical analysis + Machine learning approaches + Discrete mathematics + Hardware + Mathematics of computing + Cellular neural networks + semi supervised learning + Trees + boosting + Mixed discrete-continuous optimization + Computing methodologies + Graph theory + classification + Circuit substrates + ensemble learning + Integer programming + Neural networks + Machine learning + Mathematical optimization + Design and analysis of algorithms	No keyword found	"An adaptive semi-supervised ensemble method, ASSEMBLE, is proposed that constructs classification ensembles based on both labeled and unlabeled data. ASSEMBLE alternates between assigning ""pseudo-classes"" to the unlabeled data using the existing ensemble and constructing the next base classifier using both the labeled and pseudolabeled data. Mathematically, this intuitive algorithm corresponds to maximizing the classification margin in hypothesis space as measured on both the labeled and unlabeled of data. Unlike alternative approaches, ASSEMBLE does not require a semi-supervised learning method for the base classifier. ASSEMBLE can be used in conjunction with any cost-sensitive classification algorithm for both two-class and multi-class problems. ASSEMBLE using decision trees won the NIPS 2001 Unlabeled Data Competition. In addition, strong results on several benchmark datasets using both decision trees and neural networks support the proposed method."
